ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SCUOLABUS,TRASPORTIPUBBLICIURBANI,TRASPORTIPUBBLICIINTERURBANI,TRASPORTIFERROVIARI,MEZZIPRIVATI,TRASPORTODISABILI,PISTACICLABILE,ALTRO
202021,NUAA86006V,0911000336,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,TEAA83101B,0670410021,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,NAAA8EE012,0630030115,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,ARPC010002,0510020072,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,CNMM826014,0042370002,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,RMMM856011,0580910997,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CAEE8AB011,1110360172,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,SAAA161104,0651371440,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,MIMM858036,0150261349,SI,NO,SI,NO,SI,SI,NO,-
202021,VRMM88501C,0230913590,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMMM8B901L,0580321211,SI,SI,NO,SI,SI,NO,NON DEFINITO,-
202021,PDMM89201T,0280192919,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,PGAA03707N,0540240549,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,SAMM815016,0651191744,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CSAA851087,0780590214,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,TPIS00900X,0810012438,SI,SI,NO,NO,SI,NO,NO,-
202021,VAEE86801N,0120720875,SI,NO,SI,SI,SI,NO,NON DEFINITO,-
202021,TPAA84101C,0810061931,SI,SI,SI,SI,SI,NO,NO,-
202021,SATF07401N,0651160556,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,AGTD02151R,0840330700,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BAMM862014,1100010548,SI,NO,NO,NO,SI,SI,NO,-
202021,RCMM805022,0800630291,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BARH120016,0720320608,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CTAA893015,0870332513,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PEIS001008,0680330250,SI,NO,NO,SI,SI,NO,NO,-
202021,GOAA805027,0310160005,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MITD03701C,0151921461,SI,SI,SI,SI,SI,SI,NO,-
202021,RMAA8GP052,0580320718,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,ATRI00750E,0050050041,SI,SI,NO,NO,SI,SI,NO,-
202021,CAAA840021,1110470107,SI,NO,NO,NO,SI,SI,NO,-
202021,CTAA886023,0870151978,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MEAA81604N,0830283481,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MBMM8BQ01N,1080041150,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MNAA80002T,0200480003,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,VIAA85901B,0240910539,NO,SI,SI,NO,SI,NO,NO,-
202021,CAEE017037,0920091394,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,VEEE80905C,0270331511,SI,SI,NO,NO,SI,NO,SI,-
202021,AQMM823025,0660880959,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PSEE829026,0410130175,NO,NO,NO,NO,SI,NO,NO,-
202021,BGIS03200C,0160240682,SI,SI,SI,NO,SI,SI,NO,-
202021,BAAA84802P,0720110088,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MCSD01000D,0430230277,NO,NO,SI,SI,NO,NO,NON DEFINITO,-
202021,FGAA835043,0710500264,SI,NO,NO,NO,SI,SI,NO,-
202021,BNPM003015,0620430028,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,RCAA80707P,0800630285,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,AQMM82502R,0660500321,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CLEE02501Q,0850161612,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,ARMM833019,0510210002,SI,NO,SI,NO,NO,NO,NO,-
202021,MNMM81503R,0200141243,SI,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,PGEE80801G,0540570600,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PAMM8A3011,0820493497,NO,SI,NO,NO,NO,NO,NO,-
202021,RMIS06200B,0580911355,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,FRAA80306P,0600210207,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CHAA817023,0690020193,SI,NO,SI,SI,SI,NO,NO,-
202021,GOTF00601T,0310230010,NO,SI,SI,NO,SI,SI,NO,-
202021,UDEE83201N,0300440003,SI,SI,NO,NO,SI,SI,NO,-
202021,SOAA82001C,0140610051,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CAAA82501T,1111020787,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,SAIC8BS008,0650780844,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,TOAA86305G,0010600005,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,LTTD006016,0590280396,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MTSL01301X,0770140672,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,REAA81604G,0350460047,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FGAA10603X,0710510149,NO,NO,NO,NO,SI,NO,NO,-
202021,MOIC823009,0360050279,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MEPS009026,0830480901,NO,SI,SI,NO,SI,NO,NO,-
202021,IMAA81703D,0080550039,SI,SI,NO,NO,SI,NO,NO,-
202021,SREE01300N,0890024241,SI,SI,NO,NO,SI,SI,SI,-
202021,PDPS00201X,0280654215,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,RMEE8D505Q,0581110867,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,VBAA80803D,1030460003,SI,SI,NO,NO,SI,NO,NO,-
202021,NATF140509,0630672015,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MEPS00201A,0830493259,NO,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,LTPS060002,0590011011,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PGEE85303G,0540390280,SI,SI,NO,NO,SI,SI,NO,-
202021,PRAA81505P,0340190147,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,SREE81201T,0890174974,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PZMM814016,0760120179,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,ARTA01601E,0510170021,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,NAEE8E401B,0630341619,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,AVIC84600G,0640431214,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,FICT704001,0480140150,NO,SI,SI,NO,SI,NO,NO,-
202021,NAEE85201Q,0630491962,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SAEE16200N,0651371448,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,AVRH04000X,0640080015,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MNMM81001G,0200711000,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MOPC00701V,0360462705,NO,NO,SI,NO,SI,NO,NO,-
202021,TOPS120003,0012720221,NO,SI,NO,NO,SI,NO,NON DEFINITO,Metropolitana - Fermata Massaua
202021,TOMM80501G,0012720179,NO,SI,NO,NO,SI,SI,NO,-
202021,RORI00301T,0290044103,NO,NO,SI,SI,SI,NO,NO,-
202021,BAEE854016,0720290184,NO,SI,SI,NO,SI,SI,NO,-
202021,LEAA810056,0750530145,SI,SI,NO,NO,SI,SI,NO,-
202021,PAMM8A8014,0820544983,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,FRMM849013,0600740515,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,GEEE85001R,0100250010,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PAEE055048,0820065056,NO,NO,NO,NO,SI,NO,NO,-
202021,CSMM86801D,0780910890,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PDEE86502G,0280991296,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TOPS00301D,0012720318,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,REEE83904D,0350160234,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LEMM803013,0750660540,NO,NO,NO,NO,SI,NO,NO,-
202021,PAEE10701L,0820714060,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,TOIC858003,0012570002,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,TSMM80101V,0320060022,SI,SI,NO,NO,SI,SI,NO,-
202021,PDEE868045,0280892217,SI,NO,SI,NO,SI,NO,SI,-
202021,BGMM82402B,0160420136,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,AGMM821012,0840010033,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CZEE843034,0790940722,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,LTEE855024,0590140094,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,NAEE34801Q,0630450716,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BAAA201017,0720230425,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MIMM8AW01V,0150863344,SI,NO,NO,NO,SI,SI,NO,-
202021,MIPS08000T,0151461457,NO,SI,NO,NO,SI,NO,SI,-
202021,AVIC86600R,0640100702,SI,SI,SI,SI,NO,NO,NON DEFINITO,-
202021,BAAA076031,0720110084,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BGEE82803R,0160320412,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PRAA838017,0340180041,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,ALMM816037,0060210003,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PREE81004Q,0340050011,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,LTEE842022,0590190918,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MCEE80203P,0430390530,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,LEMM824014,0750281356,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,CTPS06000E,0870152469,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,CSEE848019,0780680993,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BRAA80205E,0740130118,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CEMM8A101E,0610910251,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,VRAA89703L,0230033073,NO,SI,SI,NO,SI,NO,NO,-
202021,FGAA819023,0710520271,SI,NO,NO,NO,SI,NO,SI,-
202021,SAAA01414T,0650130610,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MEAA86601G,0830483226,NO,SI,NO,NO,SI,SI,NO,-
202021,PREE806022,0340230816,SI,NO,SI,NO,SI,SI,SI,-
202021,CEMM869016,0610751542,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,SSAA838018,0900640756,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TOEE8BW02P,0012720033,SI,SI,SI,NO,SI,SI,NO,-
202021,NAMM8FA01D,0630450996,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,RCAA858019,0800690689,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PDEE876055,0280503386,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VAAA83807V,0121230057,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,VEPS07000G,0270123870,NO,NO,NO,NO,SI,NO,SI,-
202021,NAMM10100P,0630491559,SI,SI,NO,NO,NO,SI,NON DEFINITO,-
202021,NAIC8CC008,0630591490,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,AGIS013006,0840211778,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CEIC855007,0610201637,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NAIS104009,0630492097,NO,SI,SI,NO,NO,NO,NON DEFINITO,-
202021,AGCT711007,0840411605,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MIPS210009,0151421472,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,MTTD01601A,0770030656,NO,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TOAA8B7018,0012720299,NO,SI,NO,NO,SI,SI,NO,-
202021,KRAA82102X,1010060860,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,AQAA85003A,0660491510,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CTRH05000N,0870500001,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,FGCT704008,0710510459,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,NURI01401V,0910511144,NO,SI,SI,NO,NO,NO,NON DEFINITO,-
202021,MCTL00801A,0430230287,NO,SI,NO,SI,NO,NO,NON DEFINITO,-
202021,BGIS01600E,0161110257,SI,SI,SI,NO,SI,SI,NO,-
202021,NAAA8FD02T,0630672013,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MTMM83401E,0770300179,SI,NO,NO,NO,SI,NO,NO,-
202021,RMPS26000V,0580910795,NO,SI,SI,SI,NO,NO,NON DEFINITO,-
202021,RMMM8DD01P,0580291552,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,FOMM813015,0400320383,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,IMEE81706T,0080550101,SI,SI,NO,NO,SI,NO,NO,-
202021,CSMM815011,0780510653,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,GEEE80602Q,0100540408,SI,NO,SI,NO,SI,NO,NO,-
202021,AO1A002010,0070030600,SI,SI,SI,NO,NO,SI,NON DEFINITO,-
202021,CLMM82501N,0850044393,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PCEE81905A,0330430122,SI,NO,SI,NO,SI,NO,NO,-
202021,MCPS002015,0430130618,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RMRC10201G,0580917560,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMPS110001,0580651410,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,REMM81101D,0350320260,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BSEE81807V,0171760474,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CAMM888037,1110060300,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PGAA05207Q,0540510218,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,GEAA85602G,0100430069,NO,SI,NO,NO,SI,NO,NO,-
202021,AO1A013040,0070511200,NO,SI,SI,NO,SI,NO,NO,-
202021,CLIC82500L,0850044393,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BSEE860024,0171900564,SI,SI,SI,NO,SI,SI,NO,-
202021,BGEE86605N,0161700001,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,PNAA83002T,0930330002,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,RMRH02000C,0580911505,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,SSPM010006,0900640466,NO,SI,SI,NO,NO,SI,NON DEFINITO,-
202021,VIIC819004,0241101753,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MIEE824023,0151460415,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MICT70900P,0151181259,NO,SI,NO,NO,SI,NO,SI,-
202021,PDAA858027,0280712211,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,UDAA847038,0300230003,SI,NO,NO,NO,SI,SI,SI,-
202021,TVAA883033,0260463785,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LTAA833022,0590270269,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,BAEE812025,0720060352,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CRAA81201T,0190780082,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,FIRI006511,0480170719,NO,SI,NO,SI,SI,NO,NO,-
202021,AREE81102E,0510260013,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,RNMM01900X,0990180407,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MOCT707008,0360221996,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BOIC866009,0370210353,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CZAA869055,0791371100,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,VCMM810016,0021580020,NO,SI,SI,NO,SI,NO,SI,-
202021,GOEE806017,0310060002,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,SRAA802012,0890174891,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,FIMM867018,0480110007,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,SARI03701T,0651340500,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SATF04601D,0651160520,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CNPS07000P,0041300027,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,ATPC00301E,0050050055,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BNMM09000E,0620080211,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,LEIC8AH00Q,0750810560,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,GEEE80801A,0100250020,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BRMM805012,0740190270,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,TVAA832025,0260711240,SI,NO,NO,NO,SI,NO,SI,-
202021,TOMM8B4011,0012720206,SI,SI,SI,SI,SI,SI,SI,-
202021,PDAA89902D,0280653255,NO,NO,NO,NO,SI,NO,NO,-
202021,RNAA812011,0990240077,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,ORAA81802Q,0950411863,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PAMM819021,0820691815,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,APAA804065,0440170040,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,CLEE810022,0850074053,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PGAA06002D,0540520230,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PGMM854018,0540390491,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CAPC06000P,1110961590,NO,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,BSEE899019,0170800003,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,BLAA83202R,0250560731,SI,SI,NO,NO,SI,SI,NO,-
202021,CEAA8A001E,0610220040,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,TOAA85403P,0012930001,SI,SI,SI,SI,SI,NO,NO,-
202021,ATIC80500P,0050250001,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,NASD063015,0630660018,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BNAA813011,0620610001,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BLIC829003,0250063966,SI,SI,SI,SI,SI,NO,NO,-
202021,TARF03401C,0730270649,NO,SI,SI,NO,SI,NO,NO,-
202021,CAPC00101X,1110091205,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,LTIC83100C,0590010971,SI,SI,NO,NO,SI,SI,NO,-
202021,CARC004013,1111030595,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,LUEE83505D,0460075005,SI,SI,NO,NO,SI,SI,NO,-
202021,PSEE80901X,0410710310,SI,SI,SI,NO,SI,SI,NO,-
202021,BOTD01201B,0370320449,NO,SI,SI,NO,SI,NO,SI,-
202021,FGMM843013,0710460362,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CZAA84905X,0790600010,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CNEE81411A,0040240002,SI,NO,SI,NO,SI,NO,NO,-
202021,LUAA83601X,0460075009,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,VREE86203V,0230403177,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,VCAA801017,0020070004,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BAEE89401L,0720011557,SI,NO,NO,SI,SI,SI,NON DEFINITO,-
202021,RMMM856011,0580912374,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FRIC83700Q,0600030263,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PDMM890016,0280603654,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,NARC06101G,0630340055,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SVAA81506E,0090070016,SI,SI,NO,NO,NO,SI,NON DEFINITO,-
202021,MIMM823015,0151461125,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,KRMM819013,1010110099,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,VIAA814041,0240032849,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,PVAA82501A,0181100008,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CSAA8A003Q,0781501437,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BSTA01000V,0170290257,SI,SI,SI,NO,SI,NO,NO,-
202021,CNAA845019,0042400002,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,ALEE81801T,0060680001,SI,NO,SI,SI,SI,SI,NO,-
202021,AGTD02701A,0840111424,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,GEEE853018,0100250113,NO,SI,NO,NO,SI,SI,NO,-
202021,NAMM8B1013,0630490643,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,NAIC8DF00A,0630840016,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VVIC824005,1020370991,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RGEE82801E,0880121018,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PGAA83701A,0540180139,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PDPM01000V,0280604196,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,FIIC859008,0480170030,SI,SI,NO,NO,SI,SI,NO,-
202021,BAMM29100T,1100030553,SI,SI,NO,NO,SI,SI,NO,-
202021,PNEE81206N,0930520001,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,SREE84801L,0890163386,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,AGEE82408T,0840010002,SI,SI,NO,NO,SI,NO,NO,-
202021,CTIC84800A,0870412675,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,VEEE86003G,0270382428,NO,NO,NO,NO,SI,NO,SI,-
202021,LETL04201D,0750352277,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,CZEE84604L,0790560516,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,KRMM82901N,1010100880,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CTEE82101C,0870101230,SI,NO,SI,NO,NO,NO,NON DEFINITO,-
202021,SRIC810004,0890175090,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RMPS50000T,0580913476,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CRIC817004,0191020252,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,LUMM84101G,0460265004,SI,SI,SI,NO,SI,SI,NO,-
202021,TOTL036013,0011640035,NO,SI,SI,NO,SI,SI,NO,-
202021,NAMM8DL01X,0630600005,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,GRRI00301L,0530010305,SI,SI,NO,NO,SI,SI,NO,-
202021,NUAA86003Q,0910690965,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CAAA870061,0920090036,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PDIS02400A,0280374278,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BSMM81202N,0171360212,SI,SI,NO,SI,SI,NO,NO,-
202021,VTEE835013,0560590063,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RCMM875039,0800631068,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BAPS150007,1100021435,NO,SI,NO,SI,SI,NO,NON DEFINITO,-
202021,MERI033017,0830272934,SI,NO,SI,SI,SI,NO,NO,-
202021,BSMM837022,0170180674,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CSMM87901X,0781021100,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BSIS024002,0170290244,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,FIRF004011,0480170373,NO,SI,SI,NO,SI,SI,NO,-
202021,SOIC81100R,0140240191,SI,SI,SI,NO,SI,SI,SI,-
202021,CAAA824067,1110560597,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ENEE824017,0860042795,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CEEE8AR016,0610491323,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,TREE004696,0550320015,SI,SI,NO,NO,SI,SI,NO,-
202021,TOAA86306L,0012530003,SI,SI,NO,NO,SI,NO,NO,-
202021,ANMM82401P,0420180808,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,SVAA810016,0090640055,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BAEE859019,0720360469,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,NAMM8FL015,0630870007,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,APVC04000X,1090060719,NO,SI,SI,NO,SI,NO,NO,-
202021,AGPS02201B,0840271380,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BGMM811018,0160240477,NO,SI,SI,NO,SI,SI,SI,-
202021,BAAA809057,0720111648,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BOMM868012,0370390247,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,FRAA850046,0600740001,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,COMM832014,0130990467,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BOEE812013,0370060162,NO,SI,NO,NO,SI,SI,SI,-
202021,VVAA829015,1020110158,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,KRMM83101N,1010131471,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,AREE83002X,0510310008,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,VIMM813016,0240982812,SI,SI,SI,NO,SI,SI,SI,-
202021,SAAA823022,0651380001,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,ANAA81706L,0420020191,SI,SI,NO,NO,SI,SI,NO,-
202021,COEE846046,0131010229,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,TVMM855011,0260702489,SI,NO,NO,NO,SI,SI,NO,-
202021,SSEE05201R,0900470148,SI,SI,SI,NO,SI,SI,NO,-
202021,COIS00100G,0131450925,SI,SI,SI,NO,SI,SI,NO,-
202021,ATAA815027,0050290002,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,SAIC88200X,0651371445,NO,SI,SI,NO,SI,SI,NON DEFINITO,-
